payer_name,trans_number,acct_number,fac_id,acct_type,acct_name,post_date,amount,description,type,text
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-10-28,108,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        940002892545*1954518790~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-10-28,50000,BOOK TRANSFER CREDIT,,REF 3011621L      FUNDS TRANSFER FRMDEP 2252328       FROM
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-10-28,32500.57,REMOTE DEPOSIT,Deposit,
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-10-29,25337.6,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7846299*1450173185*000001911~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-10-29,6832.4,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818370278*1542174068\
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-01,8202.35,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818372335*1542174068\
MediCal,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-01,6228.6,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050432812*1680217053~
Blue_Cross,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-02,12533.47,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3164149611*1202994048\
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-02,8629.9,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818372715*1542174068\
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-02,3298.4,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990002886677*1954518790~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-02,2317.21,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990002886676*1954518790~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-02,60.92,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990002886675*1954518790~
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-03,38.04,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202111011620053600*1954468482~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-05,27965.92,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        960003051043*1954518790~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-05,11098,ACH CREDIT,Ach,NDC SWEEP         FAC 1127          211104
MediCal,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-08,4947.6,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050442709*1680217053~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-08,942.4,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990002908436*1954518790~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-09,8432.52,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        940003052746*1954518790~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-09,4106.87,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818381953*1542174068\
Molina,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-09,3298.4,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5644298*1330342719\
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-09,1649.2,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        940003052745*1954518790~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-09,15990,ACH CREDIT,Ach,DIGNITY HEALTH    HCCLAIMPMT        2017584*1954310407\
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-12,150000,BOOK TRANSFER CREDIT,,REF 3151153L      FUNDS TRANSFER FRMDEP 2878232       FROM              MEDICARE RECOUP PART 5
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-12,16963.2,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818382736*1542174068\
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-12,2625,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7848829*1450173185*000001911~
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-12,371,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202111091470089500*1954468482~
Blue_Cross,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-15,2899.96,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3165113794*1953760980\
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-15,488.95,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818390332*1542174068\
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-15,75000,BOOK TRANSFER CREDIT,,REF 3191443L      FUNDS TRANSFER FRMDEP 2252328       FROM
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-16,813.68,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7849336*1450173185*000001911~
MediCal,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-16,10602,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050452619*1680217053~
Blue_Cross,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-16,4005.2,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3165275595*1202994048\
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-17,44502.21,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818391345*1542174068\
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-18,2458.64,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202111161390038000*1954468482~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-18,1814.96,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818391747*1542174068\
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-18,1649.2,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990003040722*1954518790~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-19,29888.07,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818396818*1542174068\
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-19,33.04,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7850062*1450173185*000001911~
MediCal,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-22,2827.2,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050462488*1680217053~
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-22,394.12,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7850372*1450173185*000001911~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-22,6117.86,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        920003641631*1954518790~
Blue_Cross,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-23,12015.6,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3165830180*1202994048\
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-23,4005.2,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818399153*1542174068\
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-23,4187.69,ACH CREDIT,Ach,US HHS Stimulus   HHSPAYMENT        TRN*1*701981258*1911911911*0000HHSP5*HRSAPRF Pmt*HRSA.GOV*P8665693522\
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-24,137030.46,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7851327*1450173185*000001911~
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-24,11130,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202111221090106700*1954468482~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-24,942.4,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990003046715*1954518790~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-24,680.61,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818399814*1542174068\
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-24,200000,BOOK TRANSFER CREDIT,,REF 3281239L      FUNDS TRANSFER FRMDEP 2252328       FROM              SR LOAN 2328
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-26,34329.4,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7851782*1450173185*000001911~
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-29,5889.99,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202111231180043900*1954468482~
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-29,5312.23,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7852186*1450173185*000001911~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-29,10121.79,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818408486*1542174068\
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-29,24246.56,REMOTE DEPOSIT,Deposit,
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-30,2370.97,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        940003192712*1954518790~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-30,2120.4,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818408829*1542174068\
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-30,382.35,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        940003192713*1954518790~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-11-30,260,REMOTE DEPOSIT,Deposit,
Blue_Cross,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-01,12306.6,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3166371436*1202994048\
MediCal,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-01,2459,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050472560*1680217053~
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-01,1028.53,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7852683*1450173185*000001911~
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-02,2597,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202111301170076900*1954468482~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-02,226.87,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        920003855131*1954518790~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-03,37652.35,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990003154493*1954518790~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-03,6300.09,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        990003154494*1954518790~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-03,556.5,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818410924*1542174068\
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-03,3961.89,REMOTE DEPOSIT,Deposit,
MediCal,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-06,3298.4,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050482341*1680217053~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-06,1990,ACH CREDIT,Ach,Elec Cash Sys     ePay              211206            TRK-2496245
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-07,42643.6,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818415638*1542174068\
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-07,10963.5,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818415951*1542174068\
Blue_Cross,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-07,1113,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3167009572*1202994048\
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-07,31572.14,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        900003102404*1954518790~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-07,11098,ACH CREDIT,Ach,NDC SWEEP         FAC 1127          211206
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-08,5139.55,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        920003952534*1954518790~
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-08,4005.19,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202112061220183800*1954468482~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-08,1855,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818416129*1542174068\
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-09,23780.72,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7854462*1450173185*000001911~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-09,294.32,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818416893*1542174068\
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-09,200000,BOOK TRANSFER CREDIT,,REF 3431518L      FUNDS TRANSFER FRMDEP 2252328       FROM
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-10,5006.92,ACH CREDIT,Ach,BLUE SHIELD CA    HCCLAIMPMT        202112081450021600*1940360524~
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-13,12815.6,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7854919*1450173185*000001911~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-13,556.5,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818425907*1542174068\
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-14,8411.76,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818426809*1542174068\
Molina,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-14,7303.6,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5695500*1330342719\
Blue_Cross,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-14,6329.98,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3167726700*1953760980\
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-14,453.74,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        960003466112*1954518790~
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-15,11280.25,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7855242*1450173185*000001911~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-15,1160.54,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818427117*1542174068\
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-15,2827.2,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        940003348196*1954518790~
Molina,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-16,3769.6,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5700068*1330342719\
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-16,3769.59,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202112141430022000*1954468482~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-16,907.48,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818427310*1542174068\
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-16,595841.58,ACH CREDIT,Ach,HRSA Provider Re  HRSA Provi        TRN*1*709942135*1911911911*0000HHSP5*HRSAPRF Pmt*HRSA.GOV*P8665693522\
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-17,5750.5,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818429372*1542174068\
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-17,170.17,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7855695*1450173185*000001911~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-17,101038.38,BOOK TRANSFER CREDIT,,REF 3511223L      FUNDS TRANSFER FRMDEP 2878232       FROM              1ST INST OF FICA
MediCal,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-20,7774.8,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050501442*1680217053~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-20,3629.92,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818435263*1542174068\
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-20,427.75,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7855920*1450173185*000001911~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-20,37655.42,BOOK TRANSFER CREDIT,,REF 3541525L      FUNDS TRANSFER FRMDEP 2252328       FROM              2020INTEREST
Blue_Cross,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-21,15078.4,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3168263245*1202994048\
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-21,3769.59,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202112171500078900*1954468482~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-21,46500.1,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818435948*1542174068\
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-21,5530,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818435642*1542174068\
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-22,5180.34,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980003395345*1954518790~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-22,672.21,ACH CREDIT,Ach,DIGNITY HEALTH    HCCLAIMPMT        4006947*1954310407\
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-23,91983.87,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7856901*1450173185*000001911~
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-23,46029.16,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        960003534596*1954518790~
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-24,460.25,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7857314*1450173185*000001911~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-24,122053.08,BOOK TRANSFER CREDIT,,REF 3581239L      FUNDS TRANSFER FRMDEP 2878232       FROM
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-24,22389.04,REMOTE DEPOSIT,Deposit,
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-24,17694.5,REMOTE DEPOSIT,Deposit,
MediCal,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-27,12219.6,ACH CREDIT,Ach,CA DHCS MEDI-CAL  HCCLAIMPMT        050511622*1680217053~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-27,11168.13,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818441946*1542174068\
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-28,10014.51,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7857713*1450173185*000001911~
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-28,6596.78,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202112221060144500*1954468482~
Health_Net,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-28,1134.35,ACH CREDIT,Ach,HEALTH NET COMMU  HCCLAIMPMT        0818443922*1542174068\
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-28,24789.69,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        960003571221*1954518790~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-28,3506,REMOTE DEPOSIT,Deposit,
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-29,1000000,BOOK TRANSFER CREDIT,,REF 3630043P      FUNDS TRANSFER FRMDEP 2878232       FROM
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-29,20497.03,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7858220*1450173185*000001911~
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-29,5750.5,ACH CREDIT,Ach,BSC Promise       HCCLAIMPMT        202112231350012700*1954468482~
Molina,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-29,3298.4,ACH CREDIT,Ach,Molina HC of CA   HCCLAIMPMT        EFT5715084*1330342719\
LA_Care,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-30,18366.5,ACH CREDIT,Ach,LACAREHEALTHPLAN  HCCLAIMPMT        980003528884*1954518790~
Blue_Cross,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-30,13050,ACH CREDIT,Ach,BLUE CROSS CA5C   HCCLAIMPMT        3169042125*1953760980\
Blue_Shield,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-30,4081,ACH CREDIT,Ach,BLUE SHIELD CA    HCCLAIMPMT        202112271240081800*1940360524~
Medicare,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-30,831.43,ACH CREDIT,Ach,NORIDIAN JE2A     HCCLAIMPMT        EFT7858591*1450173185*000001911~
,71006486,2273811,1127,Checking,HAWTHORNE HEALTHCARE  WELLNESS CENTRE,2021-12-30,11735.2,REMOTE DEPOSIT,Deposit,
